ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Key,date,Period,Iteration,zeros,zeros_upper,zeros_lower
2021-12-21,223.26227,14.546599,309.48526,223.26227,223.26227,-67.81969,-67.81969,-67.81969,-67.81969,-67.81969,-67.81969,0.0,0.0,0.0,155.44258,85599_CL04_GT,2021-12-21,History,202309,,,
2022-01-01,222.85602,-19.407658,278.89362,222.85602,222.85602,-93.3648,-93.3648,-93.3648,-93.3648,-93.3648,-93.3648,0.0,0.0,0.0,129.49121,85599_CL04_GT,2022-01-01,History,202309,,,
2022-01-11,222.48668,-74.76993,223.11314,222.48668,222.48668,-153.1918,-153.1918,-153.1918,-153.1918,-153.1918,-153.1918,0.0,0.0,0.0,69.29488,85599_CL04_GT,2022-01-11,History,202309,,,
2022-01-21,222.11736,-22.291855,273.95505,222.11736,222.11736,-99.75393,-99.75393,-99.75393,-99.75393,-99.75393,-99.75393,0.0,0.0,0.0,122.36342,85599_CL04_GT,2022-01-21,History,202309,,,
2022-02-01,221.71109,83.14282,376.4828,221.71109,221.71109,3.4192424,3.4192424,3.4192424,3.4192424,3.4192424,3.4192424,0.0,0.0,0.0,225.13033,85599_CL04_GT,2022-02-01,History,202309,,,
2022-02-11,221.34175,98.111374,389.84384,221.34175,221.34175,20.27201,20.27201,20.27201,20.27201,20.27201,20.27201,0.0,0.0,0.0,241.61377,85599_CL04_GT,2022-02-11,History,202309,,,
2022-02-21,220.97243,151.83997,452.42725,220.97243,220.97243,75.23661,75.23661,75.23661,75.23661,75.23661,75.23661,0.0,0.0,0.0,296.20905,85599_CL04_GT,2022-02-21,History,202309,,,
2022-03-01,220.67696,269.1558,567.08606,220.67696,220.67696,204.92288,204.92288,204.92288,204.92288,204.92288,204.92288,0.0,0.0,0.0,425.59985,85599_CL04_GT,2022-03-01,History,202309,,,
2022-03-11,220.30763,414.76788,709.783,220.30763,220.30763,339.90237,339.90237,339.90237,339.90237,339.90237,339.90237,0.0,0.0,0.0,560.21,85599_CL04_GT,2022-03-11,History,202309,,,
2022-03-21,219.9383,369.9298,663.6725,219.9383,219.9383,297.28296,297.28296,297.28296,297.28296,297.28296,297.28296,0.0,0.0,0.0,517.22125,85599_CL04_GT,2022-03-21,History,202309,,,
2022-04-01,219.53203,217.76337,512.50116,219.53203,219.53203,155.77466,155.77466,155.77466,155.77466,155.77466,155.77466,0.0,0.0,0.0,375.3067,85599_CL04_GT,2022-04-01,History,202309,,,
2022-04-11,219.1627,164.66873,458.94125,219.1627,219.1627,98.02528,98.02528,98.02528,98.02528,98.02528,98.02528,0.0,0.0,0.0,317.188,85599_CL04_GT,2022-04-11,History,202309,,,
2022-04-21,218.79337,159.846,458.39334,218.79337,218.79337,88.21274,88.21274,88.21274,88.21274,88.21274,88.21274,0.0,0.0,0.0,307.0061,85599_CL04_GT,2022-04-21,History,202309,,,
2022-05-01,218.42404,173.62537,453.41583,218.42404,218.42404,93.65708,93.65708,93.65708,93.65708,93.65708,93.65708,0.0,0.0,0.0,312.08112,85599_CL04_GT,2022-05-01,History,202309,,,
2022-05-11,218.0547,218.79796,511.36447,218.0547,218.0547,143.77226,143.77226,143.77226,143.77226,143.77226,143.77226,0.0,0.0,0.0,361.82697,85599_CL04_GT,2022-05-11,History,202309,,,
2022-05-21,217.68538,254.38713,546.4089,217.68538,217.68538,183.55437,183.55437,183.55437,183.55437,183.55437,183.55437,0.0,0.0,0.0,401.23975,85599_CL04_GT,2022-05-21,History,202309,,,
2022-06-01,217.27911,161.52301,467.0153,217.27911,217.27911,98.6663,98.6663,98.6663,98.6663,98.6663,98.6663,0.0,0.0,0.0,315.9454,85599_CL04_GT,2022-06-01,History,202309,,,
2022-06-11,216.90977,30.095152,321.8774,216.90977,216.90977,-43.273445,-43.273445,-43.273445,-43.273445,-43.273445,-43.273445,0.0,0.0,0.0,173.63634,85599_CL04_GT,2022-06-11,History,202309,,,
2022-06-21,216.54045,-60.83121,234.58878,216.54045,216.54045,-123.34672,-123.34672,-123.34672,-123.34672,-123.34672,-123.34672,0.0,0.0,0.0,93.19373,85599_CL04_GT,2022-06-21,History,202309,,,
2022-07-01,216.17113,-72.922935,224.31099,216.17113,216.17113,-137.56183,-137.56183,-137.56183,-137.56183,-137.56183,-137.56183,0.0,0.0,0.0,78.6093,85599_CL04_GT,2022-07-01,History,202309,,,
2022-07-11,215.79779,-74.11107,211.73634,215.79779,215.79779,-146.84244,-146.84244,-146.84244,-146.84244,-146.84244,-146.84244,0.0,0.0,0.0,68.95535,85599_CL04_GT,2022-07-11,History,202309,,,
2022-07-21,215.42445,-85.682434,210.72047,215.42445,215.42445,-158.4536,-158.4536,-158.4536,-158.4536,-158.4536,-158.4536,0.0,0.0,0.0,56.97086,85599_CL04_GT,2022-07-21,History,202309,,,
2022-08-01,215.0138,-77.578186,225.04654,215.0138,215.0138,-145.92133,-145.92133,-145.92133,-145.92133,-145.92133,-145.92133,0.0,0.0,0.0,69.09247,85599_CL04_GT,2022-08-01,History,202309,,,
2022-08-11,214.64046,-43.038654,253.50853,214.64046,214.64046,-103.36377,-103.36377,-103.36377,-103.36377,-103.36377,-103.36377,0.0,0.0,0.0,111.276695,85599_CL04_GT,2022-08-11,History,202309,,,
2022-08-21,214.26714,5.6030655,322.50723,214.26714,214.26714,-47.43964,-47.43964,-47.43964,-47.43964,-47.43964,-47.43964,0.0,0.0,0.0,166.8275,85599_CL04_GT,2022-08-21,History,202309,,,
2022-09-01,213.85648,34.471737,332.6198,213.85648,213.85648,-30.618874,-30.618874,-30.618874,-30.618874,-30.618874,-30.618874,0.0,0.0,0.0,183.2376,85599_CL04_GT,2022-09-01,History,202309,,,
2022-09-11,213.48314,-1.2161168,300.6537,213.48314,213.48314,-66.54388,-66.54388,-66.54388,-66.54388,-66.54388,-66.54388,0.0,0.0,0.0,146.93925,85599_CL04_GT,2022-09-11,History,202309,,,
2022-09-21,213.1098,0.3462317,321.35693,213.1098,213.1098,-55.615364,-55.615364,-55.615364,-55.615364,-55.615364,-55.615364,0.0,0.0,0.0,157.49445,85599_CL04_GT,2022-09-21,History,202309,,,
2022-10-01,212.73648,114.62451,397.36395,212.73648,212.73648,39.611225,39.611225,39.611225,39.611225,39.611225,39.611225,0.0,0.0,0.0,252.3477,85599_CL04_GT,2022-10-01,History,202309,,,
2022-10-11,212.36314,152.48494,455.21677,212.36314,212.36314,89.28597,89.28597,89.28597,89.28597,89.28597,89.28597,0.0,0.0,0.0,301.6491,85599_CL04_GT,2022-10-11,History,202309,,,
2022-10-21,211.9898,78.33902,372.80008,211.9898,211.9898,13.825653,13.825653,13.825653,13.825653,13.825653,13.825653,0.0,0.0,0.0,225.81546,85599_CL04_GT,2022-10-21,History,202309,,,
2022-11-01,211.57915,3.007141,299.24423,211.57915,211.57915,-64.43302,-64.43302,-64.43302,-64.43302,-64.43302,-64.43302,0.0,0.0,0.0,147.14612,85599_CL04_GT,2022-11-01,History,202309,,,
2022-11-11,211.20583,22.869017,305.2527,211.20583,211.20583,-49.220066,-49.220066,-49.220066,-49.220066,-49.220066,-49.220066,0.0,0.0,0.0,161.98575,85599_CL04_GT,2022-11-11,History,202309,,,
2022-11-21,210.83249,4.907243,294.10516,210.83249,210.83249,-65.22271,-65.22271,-65.22271,-65.22271,-65.22271,-65.22271,0.0,0.0,0.0,145.60977,85599_CL04_GT,2022-11-21,History,202309,,,
2022-12-01,210.45915,-71.29999,235.04907,210.45915,210.45915,-136.60852,-136.60852,-136.60852,-136.60852,-136.60852,-136.60852,0.0,0.0,0.0,73.85064,85599_CL04_GT,2022-12-01,History,202309,,,
2022-12-11,210.08583,-77.83655,216.5846,210.08583,210.08583,-134.85649,-134.85649,-134.85649,-134.85649,-134.85649,-134.85649,0.0,0.0,0.0,75.22934,85599_CL04_GT,2022-12-11,History,202309,,,
2022-12-21,209.7125,-13.378667,283.8503,209.7125,209.7125,-68.86907,-68.86907,-68.86907,-68.86907,-68.86907,-68.86907,0.0,0.0,0.0,140.84343,85599_CL04_GT,2022-12-21,History,202309,,,
2023-01-01,209.30183,-33.62298,261.6731,209.30183,209.30183,-91.51288,-91.51288,-91.51288,-91.51288,-91.51288,-91.51288,0.0,0.0,0.0,117.78895,85599_CL04_GT,2023-01-01,History,202309,,,
2023-01-11,208.9285,-88.401955,207.86595,208.9285,208.9285,-152.80745,-152.80745,-152.80745,-152.80745,-152.80745,-152.80745,0.0,0.0,0.0,56.121044,85599_CL04_GT,2023-01-11,History,202309,,,
2023-01-21,208.55518,-35.702415,253.54608,208.55518,208.55518,-102.35939,-102.35939,-102.35939,-102.35939,-102.35939,-102.35939,0.0,0.0,0.0,106.19578,85599_CL04_GT,2023-01-21,History,202309,,,
2023-02-01,208.1445,52.256527,350.2331,208.1445,208.1445,2.0596013,2.0596013,2.0596013,2.0596013,2.0596013,2.0596013,0.0,0.0,0.0,210.2041,85599_CL04_GT,2023-02-01,History,202309,,,
2023-02-11,207.77118,84.23744,379.82123,207.77118,207.77118,20.136208,20.136208,20.136208,20.136208,20.136208,20.136208,0.0,0.0,0.0,227.90738,85599_CL04_GT,2023-02-11,History,202309,,,
2023-02-21,207.39784,126.84724,431.5291,207.39784,207.39784,72.25358,72.25358,72.25358,72.25358,72.25358,72.25358,0.0,0.0,0.0,279.65143,85599_CL04_GT,2023-02-21,History,202309,,,
2023-03-01,207.09918,266.4412,561.90375,207.09918,207.09918,200.36021,200.36021,200.36021,200.36021,200.36021,200.36021,0.0,0.0,0.0,407.45938,85599_CL04_GT,2023-03-01,History,202309,,,
2023-03-11,206.72585,402.34637,691.56445,206.72585,206.72585,338.48672,338.48672,338.48672,338.48672,338.48672,338.48672,0.0,0.0,0.0,545.2126,85599_CL04_GT,2023-03-11,History,202309,,,
2023-03-21,206.35251,368.64496,661.63794,206.35248,206.35255,300.24194,300.24194,300.24194,300.24194,300.24194,300.24194,0.0,0.0,0.0,506.59445,85599_CL04_GT,2023-03-21,Forecast,202309,,,
2023-04-01,205.94185,207.68071,506.36386,205.94171,205.942,158.36658,158.36658,158.36658,158.36658,158.36658,158.36658,0.0,0.0,0.0,364.30844,85599_CL04_GT,2023-04-01,Forecast,202309,,,
2023-04-11,205.56853,161.77576,447.8602,205.56819,205.56885,98.57082,98.57082,98.57082,98.57082,98.57082,98.57082,0.0,0.0,0.0,304.13934,85599_CL04_GT,2023-04-11,Forecast,202309,,,
2023-04-21,205.19519,154.27095,451.0329,205.19464,205.19574,88.35162,88.35162,88.35162,88.35162,88.35162,88.35162,0.0,0.0,0.0,293.5468,85599_CL04_GT,2023-04-21,Forecast,202309,,,
2023-05-01,204.82185,156.06076,450.80243,204.82104,204.82271,93.040306,93.040306,93.040306,93.040306,93.040306,93.040306,0.0,0.0,0.0,297.86215,85599_CL04_GT,2023-05-01,Forecast,202309,,,
2023-05-11,204.44853,198.93037,485.46344,204.44736,204.4497,142.14874,142.14874,142.14874,142.14874,142.14874,142.14874,0.0,0.0,0.0,346.59726,85599_CL04_GT,2023-05-11,Forecast,202309,,,
2023-05-21,204.0752,251.94118,549.2601,204.07368,204.07669,183.6866,183.6866,183.6866,183.6866,183.6866,183.6866,0.0,0.0,0.0,387.76178,85599_CL04_GT,2023-05-21,Forecast,202309,,,
2023-06-01,203.66454,170.94666,443.20596,203.66269,203.66638,102.03258,102.03258,102.03258,102.03258,102.03258,102.03258,0.0,0.0,0.0,305.6971,85599_CL04_GT,2023-06-01,Forecast,202309,,,
2023-06-11,203.2912,8.863219,304.79514,203.28891,203.29344,-40.145363,-40.145363,-40.145363,-40.145363,-40.145363,-40.145363,0.0,0.0,0.0,163.14584,85599_CL04_GT,2023-06-11,Forecast,202309,,,
2023-06-21,202.91788,-59.653664,235.39711,202.91519,202.92055,-122.40206,-122.40206,-122.40206,-122.40206,-122.40206,-122.40206,0.0,0.0,0.0,80.51581,85599_CL04_GT,2023-06-21,Forecast,202309,,,
2023-07-01,202.54454,-83.34044,217.90742,202.54134,202.54759,-137.45229,-137.45229,-137.45229,-137.45229,-137.45229,-137.45229,0.0,0.0,0.0,65.092255,85599_CL04_GT,2023-07-01,Forecast,202309,,,
2023-07-11,202.1712,-88.08018,208.3272,202.16742,202.17477,-146.48389,-146.48389,-146.48389,-146.48389,-146.48389,-146.48389,0.0,0.0,0.0,55.687325,85599_CL04_GT,2023-07-11,Forecast,202309,,,
2023-07-21,201.79788,-99.1231,185.5617,201.79361,201.80194,-158.34863,-158.34863,-158.34863,-158.34863,-158.34863,-158.34863,0.0,0.0,0.0,43.44924,85599_CL04_GT,2023-07-21,Forecast,202309,,,
2023-08-01,201.3872,-89.268364,199.72183,201.38222,201.3918,-146.61058,-146.61058,-146.61058,-146.61058,-146.61058,-146.61058,0.0,0.0,0.0,54.776634,85599_CL04_GT,2023-08-01,Forecast,202309,,,
2023-08-11,201.01389,-47.815678,236.5882,201.0083,201.019,-104.73467,-104.73467,-104.73467,-104.73467,-104.73467,-104.73467,0.0,0.0,0.0,96.27921,85599_CL04_GT,2023-08-11,Forecast,202309,,,
2023-08-21,200.64055,13.692056,295.96222,200.63435,200.64621,-48.6273,-48.6273,-48.6273,-48.6273,-48.6273,-48.6273,0.0,0.0,0.0,152.01324,85599_CL04_GT,2023-08-21,Forecast,202309,,,
2023-09-01,200.22989,35.53139,316.22937,200.22316,200.23611,-30.118282,-30.118282,-30.118282,-30.118282,-30.118282,-30.118282,0.0,0.0,0.0,170.1116,85599_CL04_GT,2023-09-01,Forecast,202309,,,
2023-09-11,199.85655,-9.548215,285.61743,199.84927,199.86337,-65.735374,-65.735374,-65.735374,-65.735374,-65.735374,-65.735374,0.0,0.0,0.0,134.12119,85599_CL04_GT,2023-09-11,Forecast,202309,,,
2023-09-21,199.48323,-3.3369694,288.20926,199.47531,199.49063,-57.152557,-57.152557,-57.152557,-57.152557,-57.152557,-57.152557,0.0,0.0,0.0,142.33067,85599_CL04_GT,2023-09-21,Forecast,202309,,,
2023-10-01,199.1099,85.107765,382.67886,199.10141,199.11786,37.07065,37.07065,37.07065,37.07065,37.07065,37.07065,0.0,0.0,0.0,236.18054,85599_CL04_GT,2023-10-01,Forecast,202309,,,
2023-10-11,198.73656,142.56076,434.01105,198.72745,198.7451,89.709816,89.709816,89.709816,89.709816,89.709816,89.709816,0.0,0.0,0.0,288.44638,85599_CL04_GT,2023-10-11,Forecast,202309,,,
2023-10-21,198.36324,68.70311,361.77182,198.35318,198.37233,16.46447,16.46447,16.46447,16.46447,16.46447,16.46447,0.0,0.0,0.0,214.8277,85599_CL04_GT,2023-10-21,Forecast,202309,,,
2023-11-01,197.95258,-16.74714,276.1311,197.94164,197.96234,-63.96644,-63.96644,-63.96644,-63.96644,-63.96644,-63.96644,0.0,0.0,0.0,133.98613,85599_CL04_GT,2023-11-01,Forecast,202309,,,
2023-11-11,197.57924,1.0547272,297.48557,197.5676,197.58977,-49.78164,-49.78164,-49.78164,-49.78164,-49.78164,-49.78164,0.0,0.0,0.0,147.79759,85599_CL04_GT,2023-11-11,Forecast,202309,,,
2023-11-21,197.2059,-10.255491,269.1341,197.19351,197.217,-63.75585,-63.75585,-63.75585,-63.75585,-63.75585,-63.75585,0.0,0.0,0.0,133.45006,85599_CL04_GT,2023-11-21,Forecast,202309,,,
2023-12-01,196.83258,-80.32527,203.73535,196.81918,196.84439,-135.2204,-135.2204,-135.2204,-135.2204,-135.2204,-135.2204,0.0,0.0,0.0,61.612183,85599_CL04_GT,2023-12-01,Forecast,202309,,,
2023-12-11,196.45924,-77.3252,197.11285,196.44511,196.47182,-136.24452,-136.24452,-136.24452,-136.24452,-136.24452,-136.24452,0.0,0.0,0.0,60.21472,85599_CL04_GT,2023-12-11,Forecast,202309,,,
2023-12-21,196.0859,-19.915472,264.03598,196.0709,196.09953,-69.98262,-69.98262,-69.98262,-69.98262,-69.98262,-69.98262,0.0,0.0,0.0,126.103294,85599_CL04_GT,2023-12-21,Forecast,202309,,,
2024-01-01,195.67525,-36.965996,259.85037,195.65965,195.68977,-89.68969,-89.68969,-89.68969,-89.68969,-89.68969,-89.68969,0.0,0.0,0.0,105.985565,85599_CL04_GT,2024-01-01,Forecast,202309,,,
2024-01-11,195.30193,-109.74282,190.70203,195.28554,195.31708,-152.33734,-152.33734,-152.33734,-152.33734,-152.33734,-152.33734,0.0,0.0,0.0,42.96458,85599_CL04_GT,2024-01-11,Forecast,202309,,,
2024-01-21,194.92859,-68.55267,246.91118,194.9115,194.94452,-104.93051,-104.93051,-104.93051,-104.93051,-104.93051,-104.93051,0.0,0.0,0.0,89.99808,85599_CL04_GT,2024-01-21,Forecast,202309,,,
2024-02-01,194.51793,51.497723,336.00873,194.50008,194.53484,0.63595325,0.63595325,0.63595325,0.63595325,0.63595325,0.63595325,0.0,0.0,0.0,195.15388,85599_CL04_GT,2024-02-01,Forecast,202309,,,
2024-02-11,194.14459,68.13256,359.99234,194.12578,194.16254,20.02372,20.02372,20.02372,20.02372,20.02372,20.02372,0.0,0.0,0.0,214.16832,85599_CL04_GT,2024-02-11,Forecast,202309,,,
2024-02-21,193.77126,113.686424,401.2358,193.75159,193.78998,69.35864,69.35864,69.35864,69.35864,69.35864,69.35864,0.0,0.0,0.0,263.1299,85599_CL04_GT,2024-02-21,Forecast,202309,,,
2024-03-01,193.43527,254.42938,563.61194,193.41473,193.45456,214.02017,214.02017,214.02017,214.02017,214.02017,214.02017,0.0,0.0,0.0,407.45544,85599_CL04_GT,2024-03-01,Forecast,202309,,,
2024-03-11,193.06194,388.5664,683.29254,193.04068,193.08183,342.34567,342.34567,342.34567,342.34567,342.34567,342.34567,0.0,0.0,0.0,535.4076,85599_CL04_GT,2024-03-11,Forecast,202309,,,
2024-03-21,192.6886,336.6875,636.0333,192.66647,192.70975,291.1928,291.1928,291.1928,291.1928,291.1928,291.1928,0.0,0.0,0.0,483.88144,85599_CL04_GT,2024-03-21,Forecast,202309,,,
2021-02-11,4980.0107,2152.4417,5770.0864,4980.0107,4980.0107,-1049.102,-1049.102,-1049.102,-1049.102,-1049.102,-1049.102,0.0,0.0,0.0,3930.9087,85599_CL05_GT,2021-02-11,History,202309,,,
2021-02-21,4966.745,4326.2935,8015.258,4966.745,4966.745,1129.7504,1129.7504,1129.7504,1129.7504,1129.7504,1129.7504,0.0,0.0,0.0,6096.495,85599_CL05_GT,2021-02-21,History,202309,,,
2021-03-01,4956.1323,6044.6567,9783.333,4956.1323,4956.1323,2938.4016,2938.4016,2938.4016,2938.4016,2938.4016,2938.4016,0.0,0.0,0.0,7894.5337,85599_CL05_GT,2021-03-01,History,202309,,,
2021-03-11,4942.8667,7403.724,10964.636,4942.8667,4942.8667,4235.5894,4235.5894,4235.5894,4235.5894,4235.5894,4235.5894,0.0,0.0,0.0,9178.456,85599_CL05_GT,2021-03-11,History,202309,,,
2021-03-21,4929.601,7230.823,10916.717,4929.601,4929.601,4113.657,4113.657,4113.657,4113.657,4113.657,4113.657,0.0,0.0,0.0,9043.258,85599_CL05_GT,2021-03-21,History,202309,,,
2021-04-01,4915.009,6559.0376,10336.457,4915.009,4915.009,3588.4097,3588.4097,3588.4097,3588.4097,3588.4097,3588.4097,0.0,0.0,0.0,8503.418,85599_CL05_GT,2021-04-01,History,202309,,,
2021-04-11,4901.743,7025.29,10880.826,4901.743,4901.743,3935.796,3935.796,3935.796,3935.796,3935.796,3935.796,0.0,0.0,0.0,8837.539,85599_CL05_GT,2021-04-11,History,202309,,,
2021-04-21,4888.477,7896.121,11618.624,4888.477,4888.477,4854.614,4854.614,4854.614,4854.614,4854.614,4854.614,0.0,0.0,0.0,9743.091,85599_CL05_GT,2021-04-21,History,202309,,,
2021-05-01,4875.2114,8558.357,12162.968,4875.2114,4875.2114,5512.1187,5512.1187,5512.1187,5512.1187,5512.1187,5512.1187,0.0,0.0,0.0,10387.33,85599_CL05_GT,2021-05-01,History,202309,,,
2021-05-11,4861.946,8481.85,12280.538,4861.946,4861.946,5524.4634,5524.4634,5524.4634,5524.4634,5524.4634,5524.4634,0.0,0.0,0.0,10386.409,85599_CL05_GT,2021-05-11,History,202309,,,
2021-05-21,4848.68,7616.264,11244.634,4848.68,4848.68,4627.0107,4627.0107,4627.0107,4627.0107,4627.0107,4627.0107,0.0,0.0,0.0,9475.69,85599_CL05_GT,2021-05-21,History,202309,,,
2021-06-01,4834.088,5019.7754,8625.228,4834.088,4834.088,2010.1586,2010.1586,2010.1586,2010.1586,2010.1586,2010.1586,0.0,0.0,0.0,6844.2466,85599_CL05_GT,2021-06-01,History,202309,,,
2021-06-11,4820.8223,1637.2903,5255.2085,4820.8223,4820.8223,-1330.8967,-1330.8967,-1330.8967,-1330.8967,-1330.8967,-1330.8967,0.0,0.0,0.0,3489.9253,85599_CL05_GT,2021-06-11,History,202309,,,
2021-06-21,4807.5566,-649.4197,3111.3442,4807.5566,4807.5566,-3568.3105,-3568.3105,-3568.3105,-3568.3105,-3568.3105,-3568.3105,0.0,0.0,0.0,1239.246,85599_CL05_GT,2021-06-21,History,202309,,,
2021-07-01,4794.2905,-565.3411,3105.2776,4794.2905,4794.2905,-3554.6702,-3554.6702,-3554.6702,-3554.6702,-3554.6702,-3554.6702,0.0,0.0,0.0,1239.6205,85599_CL05_GT,2021-07-01,History,202309,,,
2021-07-11,4781.025,193.30426,3803.9688,4781.025,4781.025,-2792.1348,-2792.1348,-2792.1348,-2792.1348,-2792.1348,-2792.1348,0.0,0.0,0.0,1988.8903,85599_CL05_GT,2021-07-11,History,202309,,,
2021-07-21,4767.7593,-224.34148,3356.7507,4767.7593,4767.7593,-3193.9268,-3193.9268,-3193.9268,-3193.9268,-3193.9268,-3193.9268,0.0,0.0,0.0,1573.8326,85599_CL05_GT,2021-07-21,History,202309,,,
2021-08-01,4753.167,-1031.8433,2586.49,4753.167,4753.167,-3973.559,-3973.559,-3973.559,-3973.559,-3973.559,-3973.559,0.0,0.0,0.0,779.6079,85599_CL05_GT,2021-08-01,History,202309,,,
2021-08-11,4739.9014,60.751793,3602.2676,4739.9014,4739.9014,-2908.8645,-2908.8645,-2908.8645,-2908.8645,-2908.8645,-2908.8645,0.0,0.0,0.0,1831.037,85599_CL05_GT,2021-08-11,History,202309,,,
2021-08-21,4726.6357,1971.2854,5444.9263,4726.6357,4726.6357,-998.75305,-998.75305,-998.75305,-998.75305,-998.75305,-998.75305,0.0,0.0,0.0,3727.8828,85599_CL05_GT,2021-08-21,History,202309,,,
2021-09-01,4712.0435,2111.0325,5722.2437,4712.0435,4712.0435,-761.3435,-761.3435,-761.3435,-761.3435,-761.3435,-761.3435,0.0,0.0,0.0,3950.7002,85599_CL05_GT,2021-09-01,History,202309,,,
2021-09-11,4698.778,969.91785,4754.2285,4698.778,4698.778,-1831.3782,-1831.3782,-1831.3782,-1831.3782,-1831.3782,-1831.3782,0.0,0.0,0.0,2867.4,85599_CL05_GT,2021-09-11,History,202309,,,
2021-09-21,4685.512,1307.0275,4863.6636,4685.512,4685.512,-1565.4839,-1565.4839,-1565.4839,-1565.4839,-1565.4839,-1565.4839,0.0,0.0,0.0,3120.0286,85599_CL05_GT,2021-09-21,History,202309,,,
2021-10-01,4672.2466,3080.9875,6729.634,4672.2466,4672.2466,203.13254,203.13254,203.13254,203.13254,203.13254,203.13254,0.0,0.0,0.0,4875.3794,85599_CL05_GT,2021-10-01,History,202309,,,
2021-10-11,4658.981,3911.4736,7652.872,4658.981,4658.981,1108.3185,1108.3185,1108.3185,1108.3185,1108.3185,1108.3185,0.0,0.0,0.0,5767.3,85599_CL05_GT,2021-10-11,History,202309,,,
2021-10-21,4645.7153,2979.1646,6615.4893,4645.7153,4645.7153,105.24284,105.24284,105.24284,105.24284,105.24284,105.24284,0.0,0.0,0.0,4750.9585,85599_CL05_GT,2021-10-21,History,202309,,,
2021-11-01,4631.1235,1373.884,5093.041,4631.1235,4631.1235,-1461.0507,-1461.0507,-1461.0507,-1461.0507,-1461.0507,-1461.0507,0.0,0.0,0.0,3170.0728,85599_CL05_GT,2021-11-01,History,202309,,,
2021-11-11,4617.858,917.4668,4578.322,4617.858,4617.858,-1960.0027,-1960.0027,-1960.0027,-1960.0027,-1960.0027,-1960.0027,0.0,0.0,0.0,2657.8552,85599_CL05_GT,2021-11-11,History,202309,,,
2021-11-21,4604.5923,984.29425,4575.982,4604.5923,4604.5923,-1778.321,-1778.321,-1778.321,-1778.321,-1778.321,-1778.321,0.0,0.0,0.0,2826.2712,85599_CL05_GT,2021-11-21,History,202309,,,
2021-12-01,4591.3267,1639.5283,5144.2544,4591.3267,4591.3267,-1235.1045,-1235.1045,-1235.1045,-1235.1045,-1235.1045,-1235.1045,0.0,0.0,0.0,3356.222,85599_CL05_GT,2021-12-01,History,202309,,,
2021-12-11,4578.061,2263.091,6007.2354,4578.061,4578.061,-473.7552,-473.7552,-473.7552,-473.7552,-473.7552,-473.7552,0.0,0.0,0.0,4104.3057,85599_CL05_GT,2021-12-11,History,202309,,,
2021-12-21,4564.7954,2532.4075,6312.9927,4564.7954,4564.7954,-179.44984,-179.44984,-179.44984,-179.44984,-179.44984,-179.44984,0.0,0.0,0.0,4385.345,85599_CL05_GT,2021-12-21,History,202309,,,
2022-01-01,4550.203,1643.3989,5254.0566,4550.203,4550.203,-1060.6973,-1060.6973,-1060.6973,-1060.6973,-1060.6973,-1060.6973,0.0,0.0,0.0,3489.5059,85599_CL05_GT,2022-01-01,History,202309,,,
2022-01-11,4536.9375,250.14516,4084.005,4536.9375,4536.9375,-2299.474,-2299.474,-2299.474,-2299.474,-2299.474,-2299.474,0.0,0.0,0.0,2237.4636,85599_CL05_GT,2022-01-11,History,202309,,,
2022-01-21,4523.672,-99.748,3458.6775,4523.672,4523.672,-2899.4185,-2899.4185,-2899.4185,-2899.4185,-2899.4185,-2899.4185,0.0,0.0,0.0,1624.2535,85599_CL05_GT,2022-01-21,History,202309,,,
2022-02-01,4509.08,234.02995,3846.875,4509.08,4509.08,-2453.1914,-2453.1914,-2453.1914,-2453.1914,-2453.1914,-2453.1914,0.0,0.0,0.0,2055.8884,85599_CL05_GT,2022-02-01,History,202309,,,
2022-02-11,4495.8145,1608.3884,5167.6616,4495.8145,4495.8145,-1094.6968,-1094.6968,-1094.6968,-1094.6968,-1094.6968,-1094.6968,0.0,0.0,0.0,3401.1174,85599_CL05_GT,2022-02-11,History,202309,,,
